InstanceType,AcceleratorName,AcceleratorCount,DeviceMemory,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_D8ls_v5,,,,8.0,16,,0.408,0.102,westcentralus,"V1,V2"
Standard_D8ls_v5,,,,8.0,16,,0.424,0.106,westus,"V1,V2"
Standard_D8ls_v5,,,,8.0,16,,0.34,0.085,westus2,"V1,V2"
Standard_D8ls_v5,,,,8.0,16,,0.34,0.085,westus3,"V1,V2"
Standard_D8pds_v5,,,,8.0,32,,0.409,0.0409,centralus,V2
Standard_D8pds_v5,,,,8.0,32,,0.362,0.0362,eastus,V2
Standard_D8pds_v5,,,,8.0,32,,0.362,0.0362,eastus2,V2
Standard_D8pds_v5,,,,8.0,32,,0.362,0.0362,northcentralus,V2
Standard_D8pds_v5,,,,8.0,32,,0.434,0.0434,southcentralus,V2
Standard_D8pds_v5,,,,8.0,32,,0.434,0.0434,westcentralus,V2
Standard_D8pds_v5,,,,8.0,32,,0.424,0.0424,westus,V2
Standard_D8pds_v5,,,,8.0,32,,0.362,0.0362,westus2,V2
Standard_D8pds_v5,,,,8.0,32,,0.362,0.0362,westus3,V2
Standard_D8plds_v5,,,,8.0,16,,0.347,0.0347,centralus,V2
Standard_D8plds_v5,,,,8.0,16,,0.307,0.0307,eastus,V2
Standard_D8plds_v5,,,,8.0,16,,0.307,0.0307,eastus2,V2
Standard_D8plds_v5,,,,8.0,16,,0.307,0.0307,northcentralus,V2
Standard_D8plds_v5,,,,8.0,16,,0.369,0.0369,southcentralus,V2
Standard_D8plds_v5,,,,8.0,16,,0.369,0.0369,westcentralus,V2
Standard_D8plds_v5,,,,8.0,16,,0.384,0.0384,westus,V2
Standard_D8plds_v5,,,,8.0,16,,0.307,0.0307,westus2,V2
Standard_D8plds_v5,,,,8.0,16,,0.307,0.0307,westus3,V2
Standard_D8pls_v5,,,,8.0,16,,0.307,0.0307,centralus,V2
Standard_D8pls_v5,,,,8.0,16,,0.272,0.0272,eastus,V2
Standard_D8pls_v5,,,,8.0,16,,0.272,0.0272,eastus2,V2
Standard_D8pls_v5,,,,8.0,16,,0.272,0.0272,northcentralus,V2
Standard_D8pls_v5,,,,8.0,16,,0.326,0.0326,southcentralus,V2
Standard_D8pls_v5,,,,8.0,16,,0.326,0.0326,westcentralus,V2
Standard_D8pls_v5,,,,8.0,16,,0.339,0.0339,westus,V2
Standard_D8pls_v5,,,,8.0,16,,0.272,0.0272,westus2,V2
Standard_D8pls_v5,,,,8.0,16,,0.272,0.0272,westus3,V2
Standard_D8ps_v5,,,,8.0,32,,0.348,0.0348,centralus,V2
Standard_D8ps_v5,,,,8.0,32,,0.308,0.0308,eastus,V2
Standard_D8ps_v5,,,,8.0,32,,0.308,0.0308,eastus2,V2
Standard_D8ps_v5,,,,8.0,32,,0.308,0.0308,northcentralus,V2
Standard_D8ps_v5,,,,8.0,32,,0.37,0.037,southcentralus,V2
Standard_D8ps_v5,,,,8.0,32,,0.37,0.037,westcentralus,V2
Standard_D8ps_v5,,,,8.0,32,,0.358,0.0358,westus,V2
Standard_D8ps_v5,,,,8.0,32,,0.308,0.0308,westus2,V2
Standard_D8ps_v5,,,,8.0,32,,0.308,0.0308,westus3,V2
Standard_D8s_v3,,,,8.0,32,,0.44,0.04598,centralus,"V1,V2"
Standard_D8s_v3,,,,8.0,32,,0.384,0.071808,eastus,"V1,V2"
Standard_D8s_v3,,,,8.0,32,,0.384,0.069427,eastus2,"V1,V2"
Standard_D8s_v3,,,,8.0,32,,0.4,0.04092,northcentralus,"V1,V2"
Standard_D8s_v3,,,,8.0,32,,0.44,0.04554,southcentralus,"V1,V2"
Standard_D8s_v3,,,,8.0,32,,0.44,0.044,westcentralus,"V1,V2"
Standard_D8s_v3,,,,8.0,32,,0.468,0.048157,westus,"V1,V2"
Standard_D8s_v3,,,,8.0,32,,0.384,0.039974,westus2,"V1,V2"
Standard_D8s_v3,,,,8.0,32,,0.384,0.04393,westus3,"V1,V2"
Standard_D8s_v4,,,,8.0,32,,0.434,0.0434,centralus,"V1,V2"
Standard_D8s_v4,,,,8.0,32,,0.384,0.0384,eastus,"V1,V2"
Standard_D8s_v4,,,,8.0,32,,0.384,0.055834,eastus2,"V1,V2"
Standard_D8s_v4,,,,8.0,32,,0.384,0.0384,northcentralus,"V1,V2"
Standard_D8s_v4,,,,8.0,32,,0.461,0.0461,southcentralus,"V1,V2"
Standard_D8s_v4,,,,8.0,32,,0.461,0.0461,westcentralus,"V1,V2"
Standard_D8s_v4,,,,8.0,32,,0.448,0.0448,westus,"V1,V2"
Standard_D8s_v4,,,,8.0,32,,0.384,0.0384,westus2,"V1,V2"
Standard_D8s_v4,,,,8.0,32,,0.384,0.044429,westus3,"V1,V2"
Standard_D8s_v5,,,,8.0,32,,0.434,0.0434,centralus,"V1,V2"
Standard_D8s_v5,,,,8.0,32,,0.384,0.043354,eastus,"V1,V2"
Standard_D8s_v5,,,,8.0,32,,0.384,0.055219,eastus2,"V1,V2"
Standard_D8s_v5,,,,8.0,32,,0.384,0.0384,northcentralus,"V1,V2"
Standard_D8s_v5,,,,8.0,32,,0.461,0.050203,southcentralus,"V1,V2"
Standard_D8s_v5,,,,8.0,32,,0.461,0.046284,westcentralus,"V1,V2"
Standard_D8s_v5,,,,8.0,32,,0.448,0.045114,westus,"V1,V2"
Standard_D8s_v5,,,,8.0,32,,0.384,0.038549,westus2,"V1,V2"
Standard_D8s_v5,,,,8.0,32,,0.384,0.046502,westus3,"V1,V2"
Standard_D8_v3,,,,8.0,32,,0.44,0.04598,centralus,V1
Standard_D8_v3,,,,8.0,32,,0.384,0.071808,eastus,V1
Standard_D8_v3,,,,8.0,32,,0.384,0.069427,eastus2,V1
Standard_D8_v3,,,,8.0,32,,0.4,0.04092,northcentralus,V1
Standard_D8_v3,,,,8.0,32,,0.44,0.04554,southcentralus,V1
Standard_D8_v3,,,,8.0,32,,0.44,0.044,westcentralus,V1
Standard_D8_v3,,,,8.0,32,,0.468,0.048157,westus,V1
Standard_D8_v3,,,,8.0,32,,0.384,0.039974,westus2,V1
Standard_D8_v3,,,,8.0,32,,0.384,0.04393,westus3,V1
Standard_D8_v4,,,,8.0,32,,0.434,0.0434,centralus,"V1,V2"
Standard_D8_v4,,,,8.0,32,,0.384,0.0384,eastus,"V1,V2"
Standard_D8_v4,,,,8.0,32,,0.384,0.055834,eastus2,"V1,V2"
Standard_D8_v4,,,,8.0,32,,0.384,0.0384,northcentralus,"V1,V2"
Standard_D8_v4,,,,8.0,32,,0.461,0.0461,southcentralus,"V1,V2"
Standard_D8_v4,,,,8.0,32,,0.461,0.0461,westcentralus,"V1,V2"
Standard_D8_v4,,,,8.0,32,,0.448,0.0448,westus,"V1,V2"
Standard_D8_v4,,,,8.0,32,,0.384,0.0384,westus2,"V1,V2"
Standard_D8_v4,,,,8.0,32,,0.384,0.044429,westus3,"V1,V2"
Standard_D8_v5,,,,8.0,32,,0.434,0.0434,centralus,"V1,V2"
Standard_D8_v5,,,,8.0,32,,0.384,0.043354,eastus,"V1,V2"
Standard_D8_v5,,,,8.0,32,,0.384,0.055219,eastus2,"V1,V2"
Standard_D8_v5,,,,8.0,32,,0.384,0.0384,northcentralus,"V1,V2"
Standard_D8_v5,,,,8.0,32,,0.461,0.050203,southcentralus,"V1,V2"
Standard_D8_v5,,,,8.0,32,,0.461,0.046284,westcentralus,"V1,V2"
Standard_D8_v5,,,,8.0,32,,0.448,0.045114,westus,"V1,V2"
Standard_D8_v5,,,,8.0,32,,0.384,0.038549,westus2,"V1,V2"
Standard_D8_v5,,,,8.0,32,,0.384,0.046502,westus3,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,5.587,0.5587,centralus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,10.003,0.5587,centralus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,9.36,0.4944,eastus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,4.944,0.4944,eastus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,9.36,0.4944,eastus2,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,4.944,0.4944,eastus2,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,9.36,0.4944,northcentralus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,4.944,0.4944,northcentralus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,5.933,0.5933,southcentralus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,10.349,0.5933,southcentralus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,5.933,0.5933,westcentralus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,10.349,0.5933,westcentralus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,5.856,0.5856,westus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,10.272,0.5856,westus,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,9.36,0.4944,westus2,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,4.944,0.4944,westus2,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,4.944,0.4944,westus3,"V1,V2"
Standard_D96ads_v5,,,,96.0,384,,9.36,0.4944,westus3,"V1,V2"
Standard_D96as_v4,,,,96.0,384,,5.207,0.5207,centralus,"V1,V2"
Standard_D96as_v4,,,,96.0,384,,4.608,0.4608,eastus,"V1,V2"
Standard_D96as_v4,,,,96.0,384,,4.608,0.4608,eastus2,"V1,V2"
Standard_D96as_v4,,,,96.0,384,,4.608,0.4608,northcentralus,"V1,V2"
Standard_D96as_v4,,,,96.0,384,,5.53,0.553,southcentralus,"V1,V2"
Standard_D96as_v4,,,,96.0,384,,5.53,0.553,westcentralus,"V1,V2"
Standard_D96as_v4,,,,96.0,384,,5.376,0.5376,westus,"V1,V2"
Standard_D96as_v4,,,,96.0,384,,4.608,0.4608,westus2,"V1,V2"
Standard_D96as_v4,,,,96.0,384,,4.608,0.4608,westus3,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,4.665,0.4665,centralus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,9.081,0.4665,centralus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,8.544,0.4128,eastus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,4.128,0.4128,eastus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,8.544,0.4128,eastus2,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,4.128,0.4128,eastus2,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,4.128,0.4128,northcentralus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,8.544,0.4128,northcentralus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,9.37,0.4954,southcentralus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,4.954,0.4954,southcentralus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,4.954,0.4954,westcentralus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,9.37,0.4954,westcentralus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,9.264,0.4848,westus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,4.848,0.4848,westus,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,8.544,0.4128,westus2,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,4.128,0.4128,westus2,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,8.544,0.4128,westus3,"V1,V2"
Standard_D96as_v5,,,,96.0,384,,4.128,0.4128,westus3,"V1,V2"
Standard_D96a_v4,,,,96.0,384,,5.207,0.5207,centralus,"V1,V2"
Standard_D96a_v4,,,,96.0,384,,4.608,0.4608,eastus,"V1,V2"
Standard_D96a_v4,,,,96.0,384,,4.608,0.4608,eastus2,"V1,V2"
Standard_D96a_v4,,,,96.0,384,,4.608,0.4608,northcentralus,"V1,V2"
Standard_D96a_v4,,,,96.0,384,,5.53,0.553,southcentralus,"V1,V2"
Standard_D96a_v4,,,,96.0,384,,5.53,0.553,westcentralus,"V1,V2"
Standard_D96a_v4,,,,96.0,384,,5.376,0.5376,westus,"V1,V2"
Standard_D96a_v4,,,,96.0,384,,4.608,0.4608,westus2,"V1,V2"
Standard_D96a_v4,,,,96.0,384,,4.608,0.4608,westus3,"V1,V2"
Standard_D96ds_v5,,,,96.0,384,,6.129,0.6129,centralus,"V1,V2"
Standard_D96ds_v5,,,,96.0,384,,5.424,0.61237,eastus,"V1,V2"
Standard_D96ds_v5,,,,96.0,384,,5.424,0.779971,eastus2,"V1,V2"
Standard_D96ds_v5,,,,96.0,384,,5.424,0.5424,northcentralus,"V1,V2"
Standard_D96ds_v5,,,,96.0,384,,6.509,0.70883,southcentralus,"V1,V2"
Standard_D96ds_v5,,,,96.0,384,,6.509,0.653504,westcentralus,"V1,V2"
Standard_D96ds_v5,,,,96.0,384,,6.384,0.642869,westus,"V1,V2"
Standard_D96ds_v5,,,,96.0,384,,5.424,0.5445,westus2,"V1,V2"
Standard_D96ds_v5,,,,96.0,384,,5.424,0.656846,westus3,"V1,V2"
Standard_D96d_v5,,,,96.0,384,,6.129,0.6129,centralus,"V1,V2"
Standard_D96d_v5,,,,96.0,384,,5.424,0.61237,eastus,"V1,V2"
Standard_D96d_v5,,,,96.0,384,,5.424,0.779971,eastus2,"V1,V2"
Standard_D96d_v5,,,,96.0,384,,5.424,0.5424,northcentralus,"V1,V2"
Standard_D96d_v5,,,,96.0,384,,6.509,0.70883,southcentralus,"V1,V2"
Standard_D96d_v5,,,,96.0,384,,6.509,0.653504,westcentralus,"V1,V2"
Standard_D96d_v5,,,,96.0,384,,6.384,0.642869,westus,"V1,V2"
Standard_D96d_v5,,,,96.0,384,,5.424,0.5445,westus2,"V1,V2"
Standard_D96d_v5,,,,96.0,384,,5.424,0.656846,westus3,"V1,V2"
Standard_D96lds_v5,,,,96.0,192,,5.207,1.30175,centralus,"V1,V2"
Standard_D96lds_v5,,,,96.0,192,,4.608,1.152,eastus,"V1,V2"
Standard_D96lds_v5,,,,96.0,192,,4.608,1.152,eastus2,"V1,V2"
Standard_D96lds_v5,,,,96.0,192,,4.608,1.152,northcentralus,"V1,V2"
Standard_D96lds_v5,,,,96.0,192,,5.53,1.3825,southcentralus,"V1,V2"
Standard_D96lds_v5,,,,96.0,192,,5.53,1.3825,westcentralus,"V1,V2"
Standard_D96lds_v5,,,,96.0,192,,5.76,1.44,westus,"V1,V2"
Standard_D96lds_v5,,,,96.0,192,,4.608,1.152,westus2,"V1,V2"
Standard_D96lds_v5,,,,96.0,192,,4.608,1.152,westus3,"V1,V2"
Standard_D96ls_v5,,,,96.0,192,,4.61,1.1525,centralus,"V1,V2"
Standard_D96ls_v5,,,,96.0,192,,4.08,1.02,eastus,"V1,V2"
Standard_D96ls_v5,,,,96.0,192,,4.08,1.02,eastus2,"V1,V2"
Standard_D96ls_v5,,,,96.0,192,,4.08,1.02,northcentralus,"V1,V2"
Standard_D96ls_v5,,,,96.0,192,,4.896,1.224,southcentralus,"V1,V2"
Standard_D96ls_v5,,,,96.0,192,,4.896,1.224,westcentralus,"V1,V2"
Standard_D96ls_v5,,,,96.0,192,,5.088,1.272,westus,"V1,V2"
Standard_D96ls_v5,,,,96.0,192,,4.08,1.02,westus2,"V1,V2"
Standard_D96ls_v5,,,,96.0,192,,4.08,1.02,westus3,"V1,V2"
Standard_D96s_v5,,,,96.0,384,,5.207,0.5207,centralus,"V1,V2"
Standard_D96s_v5,,,,96.0,384,,4.608,0.520243,eastus,"V1,V2"
Standard_D96s_v5,,,,96.0,384,,4.608,0.66263,eastus2,"V1,V2"
Standard_D96s_v5,,,,96.0,384,,4.608,0.4608,northcentralus,"V1,V2"
Standard_D96s_v5,,,,96.0,384,,5.53,0.602217,southcentralus,"V1,V2"
Standard_D96s_v5,,,,96.0,384,,5.53,0.555212,westcentralus,"V1,V2"
Standard_D96s_v5,,,,96.0,384,,5.376,0.541363,westus,"V1,V2"
Standard_D96s_v5,,,,96.0,384,,4.608,0.462584,westus2,"V1,V2"
Standard_D96s_v5,,,,96.0,384,,4.608,0.558029,westus3,"V1,V2"
Standard_D96_v5,,,,96.0,384,,5.207,0.5207,centralus,"V1,V2"
Standard_D96_v5,,,,96.0,384,,4.608,0.520243,eastus,"V1,V2"
Standard_D96_v5,,,,96.0,384,,4.608,0.66263,eastus2,"V1,V2"
Standard_D96_v5,,,,96.0,384,,4.608,0.4608,northcentralus,"V1,V2"
Standard_D96_v5,,,,96.0,384,,5.53,0.602217,southcentralus,"V1,V2"
Standard_D96_v5,,,,96.0,384,,5.53,0.555212,westcentralus,"V1,V2"
Standard_D96_v5,,,,96.0,384,,5.376,0.541363,westus,"V1,V2"
Standard_D96_v5,,,,96.0,384,,4.608,0.462584,westus2,"V1,V2"
Standard_D96_v5,,,,96.0,384,,4.608,0.558029,westus3,"V1,V2"
Standard_DC16ads_cc_v5,,,,16.0,64,,0.824,0.206,eastus,V2
Standard_DC16ads_cc_v5,,,,16.0,64,,0.976,0.244,westus,V2
Standard_DC16ads_v5,,,,16.0,64,,0.824,0.424607,eastus,"V1,V2"
Standard_DC16ads_v5,,,,16.0,64,,0.976,0.50303,westus,"V1,V2"
Standard_DC16as_cc_v5,,,,16.0,64,,0.688,0.172,eastus,V2
Standard_DC16as_cc_v5,,,,16.0,64,,0.808,0.202,westus,V2
Standard_DC16as_v5,,,,16.0,64,,0.688,0.354595,eastus,"V1,V2"
Standard_DC16as_v5,,,,16.0,64,,0.808,0.416362,westus,"V1,V2"
Standard_DC16ds_v3,,,,16.0,128,,2.043,0.2043,centralus,V2
Standard_DC16ds_v3,,,,16.0,128,,1.808,0.1808,eastus,V2
Standard_DC16ds_v3,,,,16.0,128,,1.808,0.318208,eastus2,V2
Standard_DC16ds_v3,,,,16.0,128,,2.17,0.217,southcentralus,V2
Standard_DC16ds_v3,,,,16.0,128,,2.128,0.2128,westus,V2
Standard_DC16ds_v3,,,,16.0,128,,1.808,0.1808,westus2,V2
Standard_DC16s_v3,,,,16.0,128,,1.736,0.1736,centralus,V2
Standard_DC16s_v3,,,,16.0,128,,1.536,0.1536,eastus,V2
Standard_DC16s_v3,,,,16.0,128,,1.536,0.270336,eastus2,V2
Standard_DC16s_v3,,,,16.0,128,,1.843,0.1843,southcentralus,V2
Standard_DC16s_v3,,,,16.0,128,,1.792,0.1792,westus,V2
Standard_DC16s_v3,,,,16.0,128,,1.536,0.1536,westus2,V2
Standard_DC1ds_v3,,,,1.0,8,,0.128,0.0128,centralus,V2
Standard_DC1ds_v3,,,,1.0,8,,0.113,0.0113,eastus,V2
Standard_DC1ds_v3,,,,1.0,8,,0.113,0.019888,eastus2,V2
Standard_DC1ds_v3,,,,1.0,8,,0.136,0.0136,southcentralus,V2
Standard_DC1ds_v3,,,,1.0,8,,0.133,0.0133,westus,V2
Standard_DC1ds_v3,,,,1.0,8,,0.113,0.0113,westus2,V2
Standard_DC1s_v2,,,,1.0,4,,0.096,0.0096,eastus,V2
Standard_DC1s_v2,,,,1.0,4,,0.096,0.0096,northcentralus,V2
Standard_DC1s_v2,,,,1.0,4,,0.115,0.0115,southcentralus,V2
Standard_DC1s_v2,,,,1.0,4,,0.112,0.0112,westus,V2
Standard_DC1s_v2,,,,1.0,4,,0.096,0.0096,westus2,V2
Standard_DC1s_v3,,,,1.0,8,,0.108,0.0108,centralus,V2
Standard_DC1s_v3,,,,1.0,8,,0.096,0.0096,eastus,V2
Standard_DC1s_v3,,,,1.0,8,,0.096,0.016896,eastus2,V2
Standard_DC1s_v3,,,,1.0,8,,0.115,0.0115,southcentralus,V2
Standard_DC1s_v3,,,,1.0,8,,0.112,0.0112,westus,V2
Standard_DC1s_v3,,,,1.0,8,,0.096,0.0096,westus2,V2
Standard_DC24ds_v3,,,,24.0,192,,3.065,0.3065,centralus,V2
Standard_DC24ds_v3,,,,24.0,192,,2.712,0.2712,eastus,V2
Standard_DC24ds_v3,,,,24.0,192,,2.712,0.477312,eastus2,V2
Standard_DC24ds_v3,,,,24.0,192,,3.254,0.3254,southcentralus,V2
Standard_DC24ds_v3,,,,24.0,192,,3.192,0.3192,westus,V2
Standard_DC24ds_v3,,,,24.0,192,,2.712,0.2712,westus2,V2
Standard_DC24s_v3,,,,24.0,192,,2.604,0.2604,centralus,V2
Standard_DC24s_v3,,,,24.0,192,,2.304,0.2304,eastus,V2
Standard_DC24s_v3,,,,24.0,192,,2.304,0.405504,eastus2,V2
Standard_DC24s_v3,,,,24.0,192,,2.765,0.2765,southcentralus,V2
Standard_DC24s_v3,,,,24.0,192,,2.688,0.2688,westus,V2
Standard_DC24s_v3,,,,24.0,192,,2.304,0.2304,westus2,V2
Standard_DC2ads_v5,,,,2.0,8,,0.103,0.053086,eastus,"V1,V2"
Standard_DC2ads_v5,,,,2.0,8,,0.122,0.062879,westus,"V1,V2"
Standard_DC2as_v5,,,,2.0,8,,0.086,0.044324,eastus,"V1,V2"
Standard_DC2as_v5,,,,2.0,8,,0.086,0.0215,eastus2,"V1,V2"
Standard_DC2as_v5,,,,2.0,8,,0.101,0.052045,westus,"V1,V2"
Standard_DC2ds_v3,,,,2.0,16,,0.255,0.0255,centralus,V2
Standard_DC2ds_v3,,,,2.0,16,,0.226,0.0226,eastus,V2
Standard_DC2ds_v3,,,,2.0,16,,0.226,0.039776,eastus2,V2
Standard_DC2ds_v3,,,,2.0,16,,0.271,0.0271,southcentralus,V2
Standard_DC2ds_v3,,,,2.0,16,,0.266,0.0266,westus,V2
Standard_DC2ds_v3,,,,2.0,16,,0.226,0.0226,westus2,V2
Standard_DC2s,,,,2.0,8,,0.198,0.0198,eastus,"V1,V2"
Standard_DC2s_v2,,,,2.0,8,,0.192,0.0192,eastus,V2
Standard_DC2s_v2,,,,2.0,8,,0.192,0.0192,northcentralus,V2
Standard_DC2s_v2,,,,2.0,8,,0.23,0.023,southcentralus,V2
Standard_DC2s_v2,,,,2.0,8,,0.224,0.0224,westus,V2
Standard_DC2s_v2,,,,2.0,8,,0.192,0.0192,westus2,V2
Standard_DC2s_v3,,,,2.0,16,,0.217,0.0217,centralus,V2
Standard_DC2s_v3,,,,2.0,16,,0.192,0.0192,eastus,V2
Standard_DC2s_v3,,,,2.0,16,,0.192,0.033792,eastus2,V2
Standard_DC2s_v3,,,,2.0,16,,0.23,0.023,southcentralus,V2
Standard_DC2s_v3,,,,2.0,16,,0.224,0.0224,westus,V2
Standard_DC2s_v3,,,,2.0,16,,0.192,0.0192,westus2,V2
Standard_DC32ads_cc_v5,,,,32.0,128,,1.648,0.412,eastus,V2
Standard_DC32ads_cc_v5,,,,32.0,128,,1.952,0.488,westus,V2
Standard_DC32ads_v5,,,,32.0,128,,1.648,0.849214,eastus,"V1,V2"
Standard_DC32ads_v5,,,,32.0,128,,1.952,1.006061,westus,"V1,V2"
Standard_DC32as_cc_v5,,,,32.0,128,,1.376,0.344,eastus,V2
Standard_DC32as_cc_v5,,,,32.0,128,,1.616,0.404,westus,V2
Standard_DC32as_v5,,,,32.0,128,,1.376,0.70919,eastus,"V1,V2"
Standard_DC32as_v5,,,,32.0,128,,1.616,0.832725,westus,"V1,V2"
Standard_DC32ds_v3,,,,32.0,256,,4.086,0.4086,centralus,V2
Standard_DC32ds_v3,,,,32.0,256,,3.616,0.3616,eastus,V2
Standard_DC32ds_v3,,,,32.0,256,,3.616,0.636416,eastus2,V2
Standard_DC32ds_v3,,,,32.0,256,,4.339,0.4339,southcentralus,V2
Standard_DC32ds_v3,,,,32.0,256,,4.256,0.4256,westus,V2
Standard_DC32ds_v3,,,,32.0,256,,3.616,0.3616,westus2,V2
Standard_DC32s_v3,,,,32.0,256,,3.471,0.3471,centralus,V2
Standard_DC32s_v3,,,,32.0,256,,3.072,0.3072,eastus,V2
Standard_DC32s_v3,,,,32.0,256,,3.072,0.540672,eastus2,V2
Standard_DC32s_v3,,,,32.0,256,,3.686,0.3686,southcentralus,V2
Standard_DC32s_v3,,,,32.0,256,,3.584,0.3584,westus,V2
Standard_DC32s_v3,,,,32.0,256,,3.072,0.3072,westus2,V2
Standard_DC48ads_cc_v5,,,,48.0,192,,2.472,0.618,eastus,V2
Standard_DC48ads_cc_v5,,,,48.0,192,,2.928,0.732,westus,V2
Standard_DC48ads_v5,,,,48.0,192,,2.472,1.273822,eastus,"V1,V2"
Standard_DC48ads_v5,,,,48.0,192,,2.928,1.509091,westus,"V1,V2"
Standard_DC48as_cc_v5,,,,48.0,192,,2.064,0.516,eastus,V2
Standard_DC48as_cc_v5,,,,48.0,192,,2.424,0.606,westus,V2
Standard_DC48as_v5,,,,48.0,192,,2.064,1.063579,eastus,"V1,V2"
Standard_DC48as_v5,,,,48.0,192,,2.424,1.24933,westus,"V1,V2"
Standard_DC48ds_v3,,,,48.0,384,,6.129,0.6129,centralus,V2
Standard_DC48ds_v3,,,,48.0,384,,5.424,0.5424,eastus,V2
Standard_DC48ds_v3,,,,48.0,384,,5.424,0.954624,eastus2,V2
Standard_DC48ds_v3,,,,48.0,384,,6.509,0.6509,southcentralus,V2
Standard_DC48ds_v3,,,,48.0,384,,6.384,0.6384,westus,V2
Standard_DC48ds_v3,,,,48.0,384,,5.424,0.5424,westus2,V2
Standard_DC48s_v3,,,,48.0,384,,5.207,0.5207,centralus,V2
Standard_DC48s_v3,,,,48.0,384,,4.608,0.4608,eastus,V2
Standard_DC48s_v3,,,,48.0,384,,4.608,0.811008,eastus2,V2
Standard_DC48s_v3,,,,48.0,384,,5.53,0.553,southcentralus,V2
Standard_DC48s_v3,,,,48.0,384,,5.376,0.5376,westus,V2
Standard_DC48s_v3,,,,48.0,384,,4.608,0.4608,westus2,V2
Standard_DC4ads_cc_v5,,,,4.0,16,,0.206,0.0515,eastus,V2
Standard_DC4ads_cc_v5,,,,4.0,16,,0.244,0.061,westus,V2
Standard_DC4ads_v5,,,,4.0,16,,0.206,0.106152,eastus,"V1,V2"
Standard_DC4ads_v5,,,,4.0,16,,0.244,0.125758,westus,"V1,V2"
Standard_DC4as_cc_v5,,,,4.0,16,,0.172,0.043,eastus,V2
Standard_DC4as_cc_v5,,,,4.0,16,,0.202,0.0505,westus,V2
Standard_DC4as_v5,,,,4.0,16,,0.172,0.088649,eastus,"V1,V2"
Standard_DC4as_v5,,,,4.0,16,,0.202,0.104091,westus,"V1,V2"
Standard_DC4ds_v3,,,,4.0,32,,0.511,0.0511,centralus,V2
Standard_DC4ds_v3,,,,4.0,32,,0.452,0.0452,eastus,V2
Standard_DC4ds_v3,,,,4.0,32,,0.452,0.079552,eastus2,V2
Standard_DC4ds_v3,,,,4.0,32,,0.542,0.0542,southcentralus,V2
Standard_DC4ds_v3,,,,4.0,32,,0.532,0.0532,westus,V2
Standard_DC4ds_v3,,,,4.0,32,,0.452,0.0452,westus2,V2
Standard_DC4s,,,,4.0,16,,0.395,0.0395,eastus,"V1,V2"
Standard_DC4s_v2,,,,4.0,16,,0.384,0.0384,eastus,V2
Standard_DC4s_v2,,,,4.0,16,,0.384,0.0384,northcentralus,V2
Standard_DC4s_v2,,,,4.0,16,,0.461,0.0461,southcentralus,V2
Standard_DC4s_v2,,,,4.0,16,,0.448,0.0448,westus,V2
Standard_DC4s_v2,,,,4.0,16,,0.384,0.0384,westus2,V2
Standard_DC4s_v3,,,,4.0,32,,0.434,0.0434,centralus,V2
Standard_DC4s_v3,,,,4.0,32,,0.384,0.0384,eastus,V2
Standard_DC4s_v3,,,,4.0,32,,0.384,0.067584,eastus2,V2
Standard_DC4s_v3,,,,4.0,32,,0.461,0.0461,southcentralus,V2
Standard_DC4s_v3,,,,4.0,32,,0.448,0.0448,westus,V2
Standard_DC4s_v3,,,,4.0,32,,0.384,0.0384,westus2,V2
Standard_DC64ads_cc_v5,,,,64.0,256,,3.296,0.824,eastus,V2
